Deal ID,CID,Miner ID,Filename,Size (bytes),Date stored (UTC),Piece CID,Price per epoch,Start epoch,Activation Epoch,Duration,Wallet,Deal state
1226618,QmYioLQNuHDSbTAvRFzwcVmdpmsWrtwi1Y8HfFprG6bZqi,f042635,deplatformr-open-images-239.tar,1065353216,2020-11-06 06:11:36,baga6ea4seaqjg7egeyn4j346tllylljs5d6vw3ah4pfdwnqfdc56g7mormjd4nq,500000000,219065,211206,522035,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226586,QmQ6G6qavWG3yGCmDqorFffpz6AA3dcw4GVH9ZshfsKuof,f042635,deplatformr-open-images-241.tar,1065353216,2020-11-06 06:07:08,baga6ea4seaqpc2dkmcl3rxvqmdffp5p3syxmiqkr4kuxvqxzjy4n7orditmmmfq,500000000,219065,211206,522035,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226524,QmSpv1yDZo2Y8o2LKVKEhsgHD4xchewVgfJPhc7KgbSn5s,f042635,deplatformr-open-images-237.tar,1065353216,2020-11-06 06:02:43,baga6ea4seaqa3o7peznyhpolr6fy3tq4v5vmtco4th6fnhqnso6stzog6gyoqpy,500000000,219005,211171,522095,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226451,QmbGfCenwfrzyL5LFSxR1BxGgkwKAev3gavdj5uGPfDTow,f024015,deplatformr-open-images-236.tar,1065353216,2020-11-06 05:53:05,baga6ea4seaqdc7fw6xxkria6a3otw3v3pdh7kslhbpyl262bbqfejj4kvrdmcii,500000000,219005,211149,523133,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226430,QmSpv1yDZo2Y8o2LKVKEhsgHD4xchewVgfJPhc7KgbSn5s,f024015,deplatformr-open-images-237.tar,1065353216,2020-11-06 05:50:49,baga6ea4seaqa3o7peznyhpolr6fy3tq4v5vmtco4th6fnhqnso6stzog6gyoqpy,500000000,219005,211149,523133,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226319,QmS4zGHSB74yTaVtckS3VRcufhuWJRYUJvxY2D4mCujiKH,f042635,deplatformr-open-images-232.tar,1065353216,2020-11-06 05:41:53,baga6ea4seaqfbyqr24tog3p6z5lki7wz5dkprjh6hdj6f4xr3iymwar6kq456ay,500000000,218951,211096,522149,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226335,QmWHbNX8mt7mqAWTmS1jWQtMAxo9SHcQyuW7jzdtH4tHwU,f042635,deplatformr-open-images-234.tar,1065353216,2020-11-06 05:40:21,baga6ea4seaqcqlushyzz6vs5m3ci5ajec2qqvjxh2y5ybtpwicals5kqetr5cky,500000000,218951,211096,522149,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226332,QmWPZnQ3UGCk4qSAkQKdbsQF7hGob83YDNYYmxXi3Zt5Wb,f024015,deplatformr-open-images-235.tar,1065353216,2020-11-06 05:39:26,baga6ea4seaqiti7fd72ii6uzskhydthh2wffag3pe3n7phdoavtqup2fskiguga,500000000,218977,211109,523161,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1224156,QmSGK8ezDvw9jpG9BGaGfpUi8S19z7gMg4mNgpotULov6f,f08403,deplatformr-open-images-205.tar,1065353216,2020-11-06 05:34:36,baga6ea4seaqhnazbsurt44g5dqnvpqrexaqohz265fepifmpw6zsge56wk4kaiy,500000000,218165,211052,521004,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226241,QmbQebeFmzgYkJb3jDgXrDu3xW9BSNPu2u2evuJnBsRxMB,f042635,deplatformr-open-images-135.tar,1065353216,2020-11-06 05:30:36,baga6ea4seaqpbswxo3kvsjebok34c5ztbkmiemdlfrik3zg3p5fe4vqgujsegla,500000000,218924,211042,522176,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226225,QmbQebeFmzgYkJb3jDgXrDu3xW9BSNPu2u2evuJnBsRxMB,f024015,deplatformr-open-images-135.tar,1065353216,2020-11-06 05:27:05,baga6ea4seaqpbswxo3kvsjebok34c5ztbkmiemdlfrik3zg3p5fe4vqgujsegla,500000000,218924,211059,523214,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226280,QmZkgytjMEfga4AMuopFD6JoLoo2vDt8mxLWpY7UxA1N7c,f022853,deplatformr-open-images-165.tar,1065353216,2020-11-06 05:21:27,baga6ea4seaql7pqp6ha76s363zmiqoci4hccyq4s7g54u5h34tbvptrfgzafqgi,500000000,218923,211044,522370,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226115,QmXTsFKST62ZmWXTDp2WhVPupFdGqHDnn7J1KoHMkohtKL,f042635,deplatformr-open-images-128.tar,1065353216,2020-11-06 05:02:19,baga6ea4seaqk4vadvdelwsxz5auoyuj5otetezh4zkvjxbb7njvtuwfxm2algpi,500000000,218857,211027,519363,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226065,QmXTsFKST62ZmWXTDp2WhVPupFdGqHDnn7J1KoHMkohtKL,f024015,deplatformr-open-images-128.tar,1065353216,2020-11-06 04:57:16,baga6ea4seaqk4vadvdelwsxz5auoyuj5otetezh4zkvjxbb7njvtuwfxm2algpi,500000000,218857,211011,520401,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226021,QmasHoX2dSGJSd6wZJjMHprrL16QZwaQ5ihpBe7HSUvGG1,f024015,deplatformr-open-images-226.tar,1065353216,2020-11-06 04:55:18,baga6ea4seaqmcqf35ragxxjue577giyhlh6ztwrzykoive3wax3yamurjldlufq,500000000,218857,211011,520401,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226147,QmcCNW8cnw6Q2bUgKEqSJmBYzYxY9PWjs8qf3A7VymRXyH,f022853,deplatformr-open-images-218.tar,1065353216,2020-11-06 04:47:42,baga6ea4seaqj2ccldewcuv7h67o5sck2dsuxb4scai46bvgisj7yi6eeryrj6kq,500000000,218900,211002,522393,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226129,QmcCNW8cnw6Q2bUgKEqSJmBYzYxY9PWjs8qf3A7VymRXyH,f024015,deplatformr-open-images-218.tar,1065353216,2020-11-06 04:45:26,baga6ea4seaqj2ccldewcuv7h67o5sck2dsuxb4scai46bvgisj7yi6eeryrj6kq,500000000,218900,211006,523238,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1226128,QmYaQk4LncaHSJ752MXbqsE76cgo1oBhdawvYvNjB58s3w,f022853,deplatformr-open-images-224.tar,1065353216,2020-11-06 04:41:49,baga6ea4seaqmkj7sezsotfdxt735ffbpnxoskcypakgugppgzqxy2h4q6yqhibq,500000000,218900,211002,522393,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1225964,QmbHyV65qgtWxzwCdgBjY32aDcGSoz687ozNh8wEu9dtwf,f042635,deplatformr-open-images-166.tar,1065353216,2020-11-06 04:21:42,baga6ea4seaqkgclr7ufeel3qshl5zwxcnylchpi3xeatx253kysi4csh5rlbgbi,500000000,218828,210964,519392,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1225946,QmQ3graVaoJARZwJJnpWAbzv8NMciX4X3G6SD81hrj2WTA,f042635,deplatformr-open-images-221.tar,1065353216,2020-11-06 04:17:18,baga6ea4seaqp556l75m7zpqjnnivdkke7vql3zx7zjthcxbetiqrwfz6ridq6ky,500000000,218801,210964,519419,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1225973,Qmaw4KqhhjjR9n6STdZGSxL4SxrkGhmnKYCAgHS6m96B86,f022853,deplatformr-open-images-228.tar,1065353216,2020-11-06 04:14:44,baga6ea4seaqa6sn3ebxqkjgwdkeo6racro6dlio55idrmgd2ora6tyj5grfgomy,500000000,218828,210965,519585,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1219248,QmNPumKQAtJXM3cgtihQU8AMpDvojEpZtwxRMe3cqHtS7S,f022308,deplatformr-open-images-213.tar,1065353216,2020-11-06 04:03:25,baga6ea4seaqppo35spzudwqfad6qoscdleovvvuizvn7auwwfvnupdifirl36py,500000000,216555,210899,521370,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1225917,QmY9ULgF6KMXwEbFMSshP5V6wE8xjPuk5b5rvY8JEo24LH,f022853,deplatformr-open-images-146.tar,1065353216,2020-11-06 04:02:07,baga6ea4seaqbszhrpy2kt5fe5isphvzqija5mbseilhns3p2kxcyaturvvy3gii,500000000,218801,210911,519612,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1223006,QmdTkktThHdvTNQFKe1Pt2D22ucPosvqfGByM9n4ZKXViU,f08403,deplatformr-open-images-230.tar,1065353216,2020-11-06 03:48:24,baga6ea4seaqbb2dwyfdo5zyxkpcev446zso5rvznbzuadr3am4x4xbwy2stnybq,500000000,217717,210871,521452,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1221929,QmefSRSaEXfSCiNMAp4Hj82766yQrs6PHvoLtd1o5RCvLT,f022352,deplatformr-open-images-222.tar,1065353216,2020-11-06 03:33:23,baga6ea4seaqc6lbfckgl2omyrust5ftwuyhdzv3iqadf76a4fshefnl7ur3j6fa,100000000,217431,210829,522319,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1221367,QmSkD5roiSnzPKkkvF26oyo5aV3nA17GQgGdSxYL9vudmg,f022352,deplatformr-open-images-219.tar,1065353216,2020-11-06 00:48:19,baga6ea4seaqdxg3cswyb4xtsyr5tlcsprk72fckb7ms3wc5ha2v6aegwjppc4oi,100000000,217192,210571,522558,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1222799,QmS15HGaqyx1rwjrspG5yQurdXYBAAmU62REwJfuKV6FUz,f024015,deplatformr-open-images-225.tar,1065353216,2020-11-06 00:33:19,baga6ea4seaqifbyyheh5uoc6dwzuzgzfmmdc5pffvt7qw3cnnc42hj3ruj4muei,500000000,217717,210543,521541,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1221236,QmSkD5roiSnzPKkkvF26oyo5aV3nA17GQgGdSxYL9vudmg,f08403,deplatformr-open-images-219.tar,1065353216,2020-11-05 23:33:19,baga6ea4seaqdxg3cswyb4xtsyr5tlcsprk72fckb7ms3wc5ha2v6aegwjppc4oi,500000000,217192,210417,521977,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1221306,QmYw7Y7WMwuAWqXFX6u7M44LyLWDkBeUeQMgKjZDzUgcNV,f08403,deplatformr-open-images-220.tar,1065353216,2020-11-05 23:33:19,baga6ea4seaqetrpfimylcssa73dcfbu7j2c6xss45aesex2kirkjwoedjqptcka,500000000,217192,210417,521977,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1220543,QmcyuYWXHmDD1pfwQHnPZycqXBazQf27dRPgRAPwvtUAQy,f08403,deplatformr-open-images-215.tar,1065353216,2020-11-05 22:03:19,baga6ea4seaqibasbf6cr5gcfvqwkl44pzxjulqwqqylidohsxxmaur42fsd7uoa,500000000,216921,210243,522248,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1220418,QmYQW5uSF3CVV4fkmWktv2cpjzRD7kZ8q3EbXepJU3mvZi,f08403,deplatformr-open-images-216.tar,1065353216,2020-11-05 22:03:19,baga6ea4seaqielyaglwlvccjvomyg2ea4xfrhi6nc7b4keyypat2sucn5x5naoi,500000000,216921,210243,522248,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1220364,QmcyuYWXHmDD1pfwQHnPZycqXBazQf27dRPgRAPwvtUAQy,f022352,deplatformr-open-images-215.tar,1065353216,2020-11-05 22:03:19,baga6ea4seaqibasbf6cr5gcfvqwkl44pzxjulqwqqylidohsxxmaur42fsd7uoa,100000000,216921,210223,522829,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1221498,QmSkD5roiSnzPKkkvF26oyo5aV3nA17GQgGdSxYL9vudmg,f01276,deplatformr-open-images-219.tar,1065353216,2020-11-05 20:43:20,baga6ea4seaqdxg3cswyb4xtsyr5tlcsprk72fckb7ms3wc5ha2v6aegwjppc4oi,500000000,217192,210076,521594,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1221282,QmYw7Y7WMwuAWqXFX6u7M44LyLWDkBeUeQMgKjZDzUgcNV,f01276,deplatformr-open-images-220.tar,1065353216,2020-11-05 20:03:52,baga6ea4seaqetrpfimylcssa73dcfbu7j2c6xss45aesex2kirkjwoedjqptcka,500000000,217192,209951,521594,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1219038,QmV6E3u3A3U27QgwqHAGu5V335q3fVgjBfV18jCuPTBSf1,f08403,deplatformr-open-images-212.tar,1065353216,2020-11-05 19:42:26,baga6ea4seaqf5bxlv44cb2fuzfronyigxxrmalwj5hun6da3c7qd7iqerumxkci,500000000,216323,209890,522846,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1221145,QmY7NysTW8AnprYQNuU3N8ZQYfj4uUcZP8vHwmUNRfvy87,f01276,deplatformr-open-images-217.tar,1065353216,2020-11-05 19:37:09,baga6ea4seaqdrz4hvhiglwkdjdttekzzm2wzih5gsdkjhvnvw3xksfmvt4swuli,500000000,217150,209890,521636,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1219033,QmSPRmgNivL1CzT9jbCKCWnoKwuebExdnLGnQGyjZYfEvG,f08403,deplatformr-open-images-207.tar,1065353216,2020-11-05 19:36:34,baga6ea4seaqpnzc26e6d63qixpw7gf56ptb5g7rkmtcgg76yzlzgojh4r7e7ehq,500000000,216327,209890,522842,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1221524,QmYw7Y7WMwuAWqXFX6u7M44LyLWDkBeUeQMgKjZDzUgcNV,f024015,deplatformr-open-images-220.tar,1065353216,2020-11-05 15:48:20,baga6ea4seaqetrpfimylcssa73dcfbu7j2c6xss45aesex2kirkjwoedjqptcka,500000000,217192,209400,522066,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1221559,QmSkD5roiSnzPKkkvF26oyo5aV3nA17GQgGdSxYL9vudmg,f042635,deplatformr-open-images-219.tar,1065353216,2020-11-05 15:34:56,baga6ea4seaqdxg3cswyb4xtsyr5tlcsprk72fckb7ms3wc5ha2v6aegwjppc4oi,500000000,217192,209431,521028,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1219252,QmNPumKQAtJXM3cgtihQU8AMpDvojEpZtwxRMe3cqHtS7S,f01276,deplatformr-open-images-213.tar,1065353216,2020-11-05 15:03:48,baga6ea4seaqppo35spzudwqfad6qoscdleovvvuizvn7auwwfvnupdifirl36py,500000000,216555,209337,522231,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1219287,QmNPumKQAtJXM3cgtihQU8AMpDvojEpZtwxRMe3cqHtS7S,f02401,deplatformr-open-images-213.tar,1065353216,2020-11-05 14:58:04,baga6ea4seaqppo35spzudwqfad6qoscdleovvvuizvn7auwwfvnupdifirl36py,500000000,216555,209323,523003,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1219015,QmSPRmgNivL1CzT9jbCKCWnoKwuebExdnLGnQGyjZYfEvG,f02401,deplatformr-open-images-207.tar,1065353216,2020-11-05 14:01:18,baga6ea4seaqpnzc26e6d63qixpw7gf56ptb5g7rkmtcgg76yzlzgojh4r7e7ehq,500000000,216327,209213,523231,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1219019,QmV6E3u3A3U27QgwqHAGu5V335q3fVgjBfV18jCuPTBSf1,f01276,deplatformr-open-images-212.tar,1065353216,2020-11-05 13:18:50,baga6ea4seaqf5bxlv44cb2fuzfronyigxxrmalwj5hun6da3c7qd7iqerumxkci,500000000,216323,209116,522463,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1217467,QmewoqVxRt15szzgM9Qxn7Ki1bMotXNxRktA4JERo2gbEe,f022308,deplatformr-open-images-204.tar,1065353216,2020-11-05 12:14:42,baga6ea4seaqcnonly63br5zjj5iwyukuwzzqj45hihmzrfklv6bqq3fjylgp4ki,500000000,215502,209026,519543,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1217666,QmdE6rxiuMyfFQkFAHnSrj6Pau3mKG8p5XEQARiVaorQwq,f022308,deplatformr-open-images-206.tar,1065353216,2020-11-05 12:12:50,baga6ea4seaqcvqyfp5g3ikenugzldynak3x7fn4ln2sw6z6fpkrqd47e3nvsiaq,500000000,215537,209026,519508,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1219052,QmSPRmgNivL1CzT9jbCKCWnoKwuebExdnLGnQGyjZYfEvG,f022352,deplatformr-open-images-207.tar,1065353216,2020-11-05 12:12:15,baga6ea4seaqpnzc26e6d63qixpw7gf56ptb5g7rkmtcgg76yzlzgojh4r7e7ehq,100000000,216327,209048,523423,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1217526,QmSGK8ezDvw9jpG9BGaGfpUi8S19z7gMg4mNgpotULov6f,f022308,deplatformr-open-images-205.tar,1065353216,2020-11-05 12:07:48,baga6ea4seaqhnazbsurt44g5dqnvpqrexaqohz265fepifmpw6zsge56wk4kaiy,500000000,215502,209026,519543,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1218198,QmPq7N4Y4GYw5hNW8pJrTjymvCQ6uCpMxTAfStoq6nvDuX,f02401,deplatformr-open-images-210.tar,1065353216,2020-11-05 12:07:48,baga6ea4seaqf2igvggesmnx3vm26tmtkundjb7um3nwc32x7iivlvpfa7mmf6cy,500000000,215839,209004,520839,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1217381,QmNrQzx7HPt6jE9QNbTTG1UY397AirEpaRh75QaELajuAL,f022308,deplatformr-open-images-203.tar,1065353216,2020-11-05 12:07:46,baga6ea4seaqabqw44a4fupr6rstyqffuhyts6ymhrof3f2qfbi5qssxb36p6ahq,500000000,215464,209026,519581,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1218182,QmaZcpnYR8t4fyPdFJrGfENKn2HkieoVHcV25UYK41wbfm,f02401,deplatformr-open-images-211.tar,1065353216,2020-11-05 12:06:35,baga6ea4seaqdvs7wrmifgojmjbhd4katugczgjnio3t7salay7x3tmrqakb3qca,500000000,215836,209004,520842,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1219269,QmQRB6sP2fLyJWBzAq9cfvURgKjnPje19gc8nW63PFYV7o,f042635,deplatformr-open-images-214.tar,1065353216,2020-11-05 11:48:44,baga6ea4seaqedqyjugil2m5tmgtdze3zxj4x32nkwitnainnc6i5s22ugawuipi,500000000,216556,208967,521664,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1217765,QmcnsoZdm9U7SYxQK7amu4NUyv2z2cFnxyGiaSFTomcDhK,f02401,deplatformr-open-images-208.tar,1065353216,2020-11-05 09:18:21,baga6ea4seaqg6pxfd3vp5eyu4oxzukjizzuryk5hdx464dk7j3hsgjuqu7nq4bq,500000000,215545,208652,521133,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1219010,QmSPRmgNivL1CzT9jbCKCWnoKwuebExdnLGnQGyjZYfEvG,f042635,deplatformr-open-images-207.tar,1065353216,2020-11-05 07:41:02,baga6ea4seaqpnzc26e6d63qixpw7gf56ptb5g7rkmtcgg76yzlzgojh4r7e7ehq,500000000,216327,208514,521893,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1217393,QmNrQzx7HPt6jE9QNbTTG1UY397AirEpaRh75QaELajuAL,f02401,deplatformr-open-images-203.tar,1065353216,2020-11-05 07:28:00,baga6ea4seaqabqw44a4fupr6rstyqffuhyts6ymhrof3f2qfbi5qssxb36p6ahq,500000000,215464,208459,521214,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1218298,QmPq7N4Y4GYw5hNW8pJrTjymvCQ6uCpMxTAfStoq6nvDuX,f022352,deplatformr-open-images-210.tar,1065353216,2020-11-05 06:38:45,baga6ea4seaqf2igvggesmnx3vm26tmtkundjb7um3nwc32x7iivlvpfa7mmf6cy,100000000,215839,208345,521031,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1217448,QmSGK8ezDvw9jpG9BGaGfpUi8S19z7gMg4mNgpotULov6f,f01276,deplatformr-open-images-205.tar,1065353216,2020-11-05 06:14:33,baga6ea4seaqhnazbsurt44g5dqnvpqrexaqohz265fepifmpw6zsge56wk4kaiy,500000000,215502,208319,520404,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1217464,QmewoqVxRt15szzgM9Qxn7Ki1bMotXNxRktA4JERo2gbEe,f01276,deplatformr-open-images-204.tar,1065353216,2020-11-05 06:01:52,baga6ea4seaqcnonly63br5zjj5iwyukuwzzqj45hihmzrfklv6bqq3fjylgp4ki,500000000,215502,208319,520404,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1218304,QmPq7N4Y4GYw5hNW8pJrTjymvCQ6uCpMxTAfStoq6nvDuX,f042635,deplatformr-open-images-210.tar,1065353216,2020-11-05 05:00:33,baga6ea4seaqf2igvggesmnx3vm26tmtkundjb7um3nwc32x7iivlvpfa7mmf6cy,500000000,215839,208050,519501,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1218159,QmaZcpnYR8t4fyPdFJrGfENKn2HkieoVHcV25UYK41wbfm,f042635,deplatformr-open-images-211.tar,1065353216,2020-11-05 03:37:13,baga6ea4seaqdvs7wrmifgojmjbhd4katugczgjnio3t7salay7x3tmrqakb3qca,500000000,215836,207981,519504,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1217517,QmewoqVxRt15szzgM9Qxn7Ki1bMotXNxRktA4JERo2gbEe,f022352,deplatformr-open-images-204.tar,1065353216,2020-11-05 02:54:08,baga6ea4seaqcnonly63br5zjj5iwyukuwzzqj45hihmzrfklv6bqq3fjylgp4ki,100000000,215502,207929,521368,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
